id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,purposes original contributor is licensing the reference code and technology specifications and is permitting implementation of technology under and subject to this sun community source license the license to promote research education innovation and product development using the technology,0,0,0,0,0,0,1,0,0,0,0,0
2,commercial use and distribution of technology is permitted only under optional supplements to this license,0,1,0,0,0,0,0,0,0,0,0,0
3,subject to and conditioned upon your full compliance with the terms and conditions of this license including sections iv restrictions and community responsibilities and ve7 international use original contributor 1 grants to you a non exclusive worldwide and royalty free license to the extent of original contributors copyrights and trade secret rights in and covering the reference code and technology specifications to do the following for your research use only a reproduce prepare derivative works of display and perform the reference code in whole or in part alone or as part of covered code b reproduce prepare derivative works of and display the technology specifications c distribute source or object code copies of reference code in whole or in part alone or as part covered code to other community members or to students and d distribute object code copies of reference code in whole or in part alone or as part of object code copies of covered code to third parties,0,1,1,1,0,0,0,1,0,0,0,0
4,2 will not during the term of your license bring against you any claim alleging that your using making having made importing or distributing community code for your research use insofar as permitted under section iiia1 of this license necessarily infringes any patent now owned or hereafter acquired by original contributor whose claims cover subject matter contained in or embodied by the reference code or which would necessarily be infringed by the use or distribution of any and all implementations of the technology specifications,0,0,0,0,0,0,0,0,0,0,0,0
5,3 grants to you a non exclusive worldwide and royalty free license to the extent of its intellectual property rights therein to use a original contributors class interface and package names only insofar as necessary to accurately reference or invoke your modifications for research use and b any associated software tools documents and information provided by original contributor at the technology site for use in exercising the above license rights,0,1,0,1,0,0,0,0,0,0,0,0
6,subject to and conditioned upon compliance with the terms and conditions of this license including sections iv restrictions and community responsibilities and ve7 international use each community member 1 grants to each community member a non exclusive worldwide and royalty free license to the extent of such community members copyrights and trade secret rights in and covering its contributed code to reproduce modify display and distribute contributed code in whole or in part in source code and object code form to the same extent as permitted under such community members license with original contributor including all supplements thereto,0,1,1,1,0,0,0,0,1,0,0,0
7,2 will not during the term of the community members license bring against any community member any claim alleging that using making having made importing or distributing contributed code as permitted under this license including any supplements infringes any patents or patent applications now owned or hereafter acquired by such community member which patents or patent applications are infringed by using making having made selling offering for sale importing or otherwise transferring the contributed code community member patents,1,0,0,0,1,0,0,0,0,0,0,0
8,this covenant shall apply to the combination of the contributed code with other covered code if at the time the contributed code is posted such addition of the contributed code causes such combination to be covered by the community member patents,0,0,0,0,0,0,0,0,0,0,0,0
9,the covenant shall not apply to any other combinations which include the contributed code or to the use or distribution of modified contributed code where the modifications made by the community member add to the functions performed by the contributed code in question and where in the absence of such modifications there would be no infringement of a community member patent,0,0,0,0,0,0,0,0,0,0,0,0
10,3 grants to original contributor in addition to the rights set forth in sections iiib1 and iiib2 the right to sublicense all such rights in contributed code in whole or in part as part of reference code or other technologies based in whole or in part on reference code or technology and to copy distribute modify and prepare derivative works of contributed code specifications in whole or in part in connection with the exercise of such rights,0,1,1,0,0,0,0,0,0,0,0,0
11,you may provide covered code to a contractor for the sole purpose of providing development services exclusively to you consistent with your rights under this license,0,0,0,0,0,0,0,0,0,0,0,0
12,such contractor must be a community member or have executed an agreement with you that is consistent with your rights and obligations under this license,0,0,0,0,0,0,0,0,0,0,1,0
13,such subcontractor must assign exclusive rights in all work product to you,0,0,0,0,0,0,0,0,0,0,0,0
14,you agree that such work product is to be treated as covered code,0,0,0,0,0,0,0,0,0,0,0,0
15,neither party is granted any right or license other than the licenses and covenants expressly set out herein,0,0,0,0,0,0,0,0,0,0,0,0
16,other than the licenses and covenants expressly set out herein original contributor retains all right title and interest in reference code and technology specifications and you retain all right title and interest in your modifications and associated specifications,0,0,0,1,0,0,0,1,0,0,0,0
17,except as expressly permitted herein you must not otherwise use any package class or interface naming conventions that appear to originate from original contributor,0,0,0,0,0,0,0,0,0,0,0,0
18,restrictions and community responsibilities as a condition to your license and other rights and immunities you must comply with the restrictions and responsibilities set forth below as modified or supplemented if at all in attachment b additional research use terms and conditions,0,1,0,0,0,0,0,0,1,0,0,0
19,you must provide source code and any specifications for your error corrections to original contributor as soon as practicable,0,0,0,0,0,0,1,0,0,0,0,0
