id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,terms and conditions by downloading installing using transmitting distributing or copying this software the software you agree to the terms of this agreement including the software licence and disclaimer of warranty with smartlabs llc with the business address at 72 oktyabrskata str 127521 moscow russia the owner of all rights in respect of the software,0,0,0,0,0,0,0,0,0,0,0,0
2,please read this document carefully before using the software,0,0,0,0,0,0,0,0,0,0,0,0
3,if you do not agree to any of the terms of this licence then do not download install use transmit distribute or copy the software,0,1,0,0,0,0,0,0,0,0,0,0
4,this document constitues a licence to use the software on the terms and conditions appearing below,0,1,0,0,0,0,0,0,0,0,0,0
5,the software is licensed to you without charge for use only upon the terms of this licence and smartlabs llc reserves all rights not expressly granted to you,0,0,0,0,0,0,0,0,0,0,0,0
6,smartlabs llc retains ownership of all copies of the software,0,0,0,0,0,0,0,0,0,0,0,0
7,you may distribute exact copies of the software to anyone,0,0,0,0,0,0,0,0,0,0,0,0
8,restrictions smartlabs llc reserves the right to revoke the above distribution right at any time for any or no reason,1,0,0,0,0,0,0,0,0,0,0,0
9,you may not modify adapt translate rent lease loan sell request donations or create derivate works based upon the software or any part thereof,0,0,1,0,0,0,0,0,0,0,0,0
10,the software contains trade secrets and to protect them you may not decompile reverse engineer disassemble or otherwise reduce the software to a humanly perceivable form,0,1,0,0,0,0,0,0,0,0,0,0
11,you agree not to divulge directly or indirectly until such trade secrets cease to be confidential for any reason not your own fault,0,0,0,0,0,0,0,0,0,0,0,0
12,the licence will terminate automatically without notice from smartlabs llc if you fail to comply with any provision of this licence,0,0,0,0,0,0,0,0,1,0,0,0
13,upon termination you must destroy the software and all copies thereof,0,0,0,0,0,0,0,0,0,0,0,0
14,you may terminate this licence at any time by destroying the software and all copies thereof,0,0,0,0,0,0,0,0,0,0,0,0
15,upon termination of this licence for any reason you shall continue to be bound by the provisions of section 2 above,0,0,0,0,0,0,0,0,0,0,0,0
16,termination will be without prejudice to any rights smartlabs llc may have as a result of this agreement,0,0,0,0,0,0,0,0,0,0,1,0
17,disclaimer of warranty limitation of remedies to the full extent permitted by law smartlabs llc hereby excludes all conditions and warranties whether imposed by statute or by operation of law or otherwise not expressly set out herein,0,0,0,0,0,0,0,0,0,0,0,1
18,the software and all accompanying files data and materials are distributed as is and with no warranties of any kind whether express or implied,0,0,0,0,0,0,0,0,0,0,0,1
19,smartlabs llc does not warrant guarantee or make any representations regarding the use or the results of the use of the software with respect to its correctness accuracy reliability currentness or otherwise,0,0,0,0,0,0,0,0,0,0,0,0
20,the entire risk of using the software is assumed by you,0,0,0,0,0,0,0,0,0,0,0,1
21,smartlabs llc makes no express or implied warranties or conditions including without limitation the warranties of merchantability or fitness for a particular purpose with respect to the software,0,0,0,0,0,0,0,0,0,0,0,1
22,no oral or written information or advice given by smartlabs llc its distributors agents or employees shall create a warranty and you may not rely on any such information or advice,0,0,0,0,0,0,0,0,0,0,0,0
23,important note nothing in this agreement is intended or shall be construed as excluding or modifying any statutory rights warranties or conditions which by virtue of any national or state fair trading trade practices or other such consumer legislation may not be modified or excluded,0,0,0,0,0,0,0,0,0,0,0,0
24,if permitted by such legislation however smartlabs llc liability for any breach of any such warranty or condition shall be and is hereby limited to the supply of the software licensed hereunder again as smartlabs llc at its sole discretion may determine to be necessary to correct the said breach,0,0,0,0,0,0,0,0,0,0,0,0
25,in no event shall smartlabs llc be liable for any special incidental indirect or consequential damages including without limitation damages for loss of business profits business interruption and the loss of business information or computer programs even if smartlabs llc or any smartlabs llc representative has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0
26,in addition in no event does smartlabs llc authorise you to use the software in situations where failure of the software to perform can reasonably be expected to result in a physical injury or in loss of life,0,0,0,0,0,0,0,0,0,0,0,0
27,any such use by you is entirely at your own risk and you agree to hold smartlabs llc harmless from any claims or losses relating to such unauthorised use,0,0,0,0,0,0,0,0,0,0,0,0
28,general all rights of any kind in the software which are not expressly granted in this agreement are entirely and exclusively reserved to and by smartlabs llc,0,0,0,0,0,0,0,1,0,0,0,0
29,this agreement contains the entire agreement between the parties hereto with respect to the subject matter hereof and supersedes all prior agreements and or understandings oral or written,0,0,0,0,0,0,0,0,1,0,0,0
30,failure or delay by smartlabs llc in enforcing any right or provision hereof shall not be deemed a waiver of such provision or right with respect to the instant or any subsequent breach,0,0,0,0,0,0,0,0,0,0,1,0
