id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,subject to the terms and conditions of this license apple hereby grants you effective on the date you accept this license and download the original code a world wide royalty free non exclusive license to the extent of apples applicable patents and copyrights covering the original code to do the following 21 you may use copy modify and distribute original code with or without modifications solely for your internal research and development provided that you must in each instance a retain and reproduce in all copies of original code the copyright and other proprietary notices and disclaimers of apple as they appear in the original code and keep intact all notices in the original code that refer to this license b include a copy of this license with every copy of source code of covered code and documentation you distribute and you may not offer or impose any terms on such source code that alter or restrict this license or the recipients rights hereunder except as permitted under section 6 and c completely and accurately document all modifications that you have made and the date of each such modification designate the version of the original code you used prominently include a file carrying such information with the modifications and duplicate the notice in exhibit a in each file of the source code of all such modifications,0,1,1,1,0,0,0,1,0,1,0,0
2,22 you may deploy covered code provided that you must in each instance a satisfy all the conditions of section 21 with respect to the source code of the covered code b make all your deployed modifications publicly available in source code form via electronic distribution eg,0,0,0,0,0,0,1,0,0,0,0,0
3,download from a web site under the terms of this license and subject to the license grants set forth in section 3 below and any additional terms you may choose to offer under section 6,0,0,0,0,0,0,0,0,1,0,0,0
4,you must continue to make the source code of your deployed modifications available for as long as you deploy the covered code or twelve 12 months from the date of initial deployment whichever is longer c must notify apple and other third parties of how to obtain your deployed modifications by filling out and submitting the required information found at http  wwwapplecom publicsource modificationshtml and d if you deploy covered code in object code executable form only include a prominent notice in the code itself as well as in related documentation stating that source code of the covered code is available under the terms of this license with information on how and where to obtain such source code,0,0,0,0,0,0,1,0,0,0,0,0
5,in consideration of and as a condition to the licenses granted to you under this license a you hereby grant to apple and all third parties a non exclusive royalty free license under your applicable patents and other intellectual property rights owned or controlled by you to use reproduce modify distribute and deploy your modifications of the same scope and extent as apples licenses under sections 21 and 22 and b you hereby grant to apple and its subsidiaries a non exclusive worldwide royalty free perpetual and irrevocable license under your applicable patents and other intellectual property rights owned or controlled by you to use reproduce execute compile display perform modify or have modified for apple and or its subsidiaries sublicense and distribute your modifications in any form through multiple tiers of distribution,1,1,1,1,1,0,0,0,0,0,0,0
6,you may create a larger work by combining covered code with other code not governed by the terms of this license and distribute the larger work as a single product,0,0,0,0,0,0,0,0,1,0,0,0
7,in each such instance you must make sure the requirements of this license are fulfilled for the covered code or any portion thereof,0,0,0,0,0,0,0,0,0,0,0,0
8,except as expressly stated in section 2 no other patent rights express or implied are granted by apple herein,0,0,0,0,0,0,0,0,0,0,0,0
9,modifications and or larger works may require additional patent licenses from apple which apple may grant in its sole discretion,0,0,0,0,1,0,0,0,0,0,0,0
10,you may choose to offer and to charge a fee for warranty support indemnity or liability obligations and or other rights consistent with the scope of the license granted herein additional terms to one or more recipients of covered code,0,0,0,0,0,0,0,0,0,0,0,0
11,however you may do so only on your own behalf and as your sole responsibility and not on behalf of apple,0,0,0,0,0,0,0,0,0,0,1,0
12,you must obtain the recipients agreement that any such additional terms are offered by you alone and you hereby agree to indemnify defend and hold apple harmless for any liability incurred by or claims asserted against apple by reason of any such additional terms,0,0,0,0,0,0,0,0,0,0,1,0
13,apple may publish revised and or new versions of this license from time to time,0,0,0,0,0,0,0,0,1,0,0,0
14,each version will be given a distinguishing version number,0,0,0,0,0,0,0,0,0,0,0,0
15,once original code has been published under a particular version of this license you may continue to use it under the terms of that version,0,0,0,1,0,0,0,0,0,0,0,0
16,you may also choose to use such original code under the terms of any subsequent version of this license published by apple,0,0,0,0,0,0,0,0,0,0,0,0
17,no one other than apple has the right to modify the terms applicable to covered code created under this license,0,1,1,0,0,0,0,0,0,0,0,0
18,the original code may contain in whole or in part pre release untested or not fully tested works,0,0,0,0,0,0,0,0,0,0,0,0
19,the original code may contain errors that could cause failures or loss of data and may be incomplete or contain inaccuracies,0,0,0,0,0,0,0,0,0,0,0,0
20,you expressly acknowledge and agree that use of the original code or any portion thereof is at your sole and entire risk,0,0,0,0,0,0,0,0,0,0,0,0
21,the original code is provided as is and without warranty upgrades or support of any kind and apple and apples licensors for the purposes of sections 8 and 9 apple and apples licensors are collectively referred to as apple expressly disclaim all warranties and or conditions express or implied including but not limited to the implied warranties and or conditions of merchantability or satisfactory quality and fitness for a particular purpose and noninfringement of third party rights,0,0,0,0,0,0,0,0,0,0,0,1
22,apple does not warrant that the functions contained in the original code will meet your requirements or that the operation of the original code will be uninterrupted or error free or that defects in the original code will be corrected,0,0,0,0,0,0,0,0,0,0,0,0
23,no oral or written information or advice given by apple or an apple authorized representative shall create a warranty or in any way increase the scope of this warranty,0,0,0,0,0,0,0,0,0,0,0,1
24,you acknowledge that the original code is not intended for use in the operation of nuclear facilities aircraft navigation communication systems or air traffic control machines in which case the failure of the original code could lead to death personal injury or severe physical or environmental damage,0,0,0,0,0,0,0,0,0,0,1,0
