id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,copyright c [year] [name of copyright holder] [software name] is licensed under mulan psl v2,0,0,0,0,0,0,0,0,0,0,0,0
2,you can use this software according to the terms and conditions of the mulan psl v2,0,0,0,0,0,0,0,0,0,0,0,0
3,you may obtain a copy of mulan psl v2 at http  licensecosclorgcn mulanpsl2 this software is provided on an as is basis without warranties of any kind either express or implied including but not limited to non infringement merchantability or fit for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,0
4,mulan permissive software licenseÃ¯Â¼Âversion 2 mulan permissive software licenseÃ¯Â¼Âversion 2 mulan psl v2 january 2020 http  licensecosclorgcn mulanpsl2 your reproduction use modification and distribution of the software shall be subject to mulan psl v2 this license with the following terms and conditions 1,0,1,0,0,0,0,0,0,0,0,0,0
5,grant of copyright license subject to the terms and conditions of this license each contributor hereby grants to you a perpetual worldwide royalty free non exclusive irrevocable copyright license to reproduce use modify or distribute its contribution with modification or not,0,1,1,1,0,0,0,0,0,0,0,0
6,grant of patent license subject to the terms and conditions of this license each contributor hereby grants to you a perpetual worldwide royalty free non exclusive irrevocable except for revocation under this section patent license to make have made use offer for sale sell import or otherwise transfer its contribution where such patent license is only limited to the patent claims owned or controlled by such contributor now or in future which will be necessarily infringed by its contribution alone or by combination of the contribution with the software to which the contribution was contributed,1,0,0,0,1,0,0,0,0,0,0,0
7,the patent license shall not apply to any modification of the contribution and any other combination which includes the contribution,0,0,0,0,0,0,0,0,0,0,0,0
8,if you or your affiliates directly or indirectly institute patent litigation including a cross claim or counterclaim in a litigation or other patent enforcement activities against any individual or entity by alleging that the software or any contribution in it infringes patents then any patent license granted to you under this license for the software shall terminate as of the date such litigation or activity is filed or taken,0,0,0,0,1,0,0,0,0,0,0,0
9,no trademark license no trademark license is granted to use the trade names trademarks service marks or product names of contributor except as required to fulfill notice requirements in section 4,0,0,0,0,0,1,0,0,0,0,0,0
10,distribution restriction you may distribute the software in any medium with or without modification whether in source or executable forms provided that you provide recipients with a copy of this license and retain copyright patent trademark and disclaimer statements in the software,0,1,0,0,0,0,0,1,0,0,0,0
11,disclaimer of warranty and limitation of liability the software and contribution in it are provided without warranties of any kind either express or implied,0,0,0,0,0,0,0,0,0,0,0,1
12,in no event shall any contributor or copyright holder be liable to you for any damages including but not limited to any direct or indirect special or consequential damages arising from your use or inability to use the software or the contribution in it no matter how itÃ¢ÂÂs caused or based on which legal theory even if advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0
13,language this license is written in both chinese and english and the chinese version and english version shall have the same legal effect,0,0,0,0,0,0,0,0,0,0,0,0
14,in the case of divergence between the chinese and english versions the chinese version shall prevail,0,0,0,0,0,0,0,0,0,0,0,0
15,end of the terms and conditions how to apply the mulan permissive software licenseÃ¯Â¼Âversion 2 mulan psl v2 to your software to apply the mulan psl v2 to your work for easy identification by recipients you are suggested to complete following three steps fill in the blanks in following statement including insert your software name the year of the first publication of your software and your name identified as the copyright owner create a file named license which contains the whole context of this license in the first directory of your software package attach the statement to the appropriate annotated syntax at the beginning of each source file,0,0,0,0,0,0,1,0,0,0,0,0
16,copyright c [year] [name of copyright holder] [software name] is licensed under mulan psl v2,0,0,0,0,0,0,0,0,0,0,0,0
17,you can use this software according to the terms and conditions of the mulan psl v2,0,0,0,0,0,0,0,0,0,0,0,0
18,you may obtain a copy of mulan psl v2 at http  licensecosclorgcn mulanpsl2 this software is provided on an as is basis without warranties of any kind either express or implied including but not limited to non infringement merchantability or fit for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,0
