id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,imagemagick license the legally binding and authoritative terms and conditions for use reproduction and distribution of imagemagick follow copyright 1999 2009 imagemagick studio llc a non profit organization dedicated to making software imaging solutions freely available,0,1,0,1,0,0,0,0,0,0,0,0
2,subject to the terms and conditions of this license each contributor hereby grants to you a perpetual worldwide non exclusive no charge royalty free irrevocable copyright license to reproduce prepare derivative works of publicly display publicly perform sublicense and distribute the work and such derivative works in source or object form,0,1,1,1,0,0,0,0,0,0,0,0
3,subject to the terms and conditions of this license each contributor hereby grants to you a perpetual worldwide non exclusive no charge royalty free irrevocable patent license to make have made use offer to sell sell import and otherwise transfer the work where such license applies only to those patent claims licensable by such contributor that are necessarily infringed by their contributions alone or by combination of their contributions with the work to which such contributions was submitted,1,1,0,1,1,0,0,0,0,0,0,0
4,you may reproduce and distribute copies of the work or derivative works thereof in any medium with or without modifications and in source or object form provided that you meet the following conditions 1,0,1,1,0,0,0,0,0,0,0,0,0
5,you must give any other recipients of the work or derivative works a copy of this license and 2,0,0,0,0,0,0,0,1,0,0,0,0
6,you must cause any modified files to carry prominent notices stating that you changed the files and 3,0,0,0,0,0,0,0,0,0,1,0,0
7,you must retain in the source form of any derivative works that you distribute all copyright patent trademark and attribution notices from the source form of the work excluding those notices that do not pertain to any part of the derivative works and 4,0,1,0,0,0,0,0,1,0,0,0,0
8,if the work includes a notice text file as part of its distribution then any derivative works that you distribute must include a readable copy of the attribution notices contained within such notice file excluding those notices that do not pertain to any part of the derivative works in at least one of the following places within a notice text file distributed as part of the derivative works within the source form or documentation if provided along with the derivative works or within a display generated by the derivative works if and wherever such third party notices normally appear,0,1,0,0,0,0,0,1,0,0,0,0
9,the contents of the notice file are for informational purposes only and do not modify the license,0,1,1,1,0,0,0,0,0,0,0,0
10,you may add your own attribution notices within derivative works that you distribute alongside or as an addendum to the notice text from the work provided that such additional attribution notices cannot be construed as modifying the license,0,0,0,0,0,0,0,1,0,0,0,0
11,you may add your own copyright statement to your modifications and may provide additional or different license terms and conditions for use reproduction or distribution of your modifications or for any such derivative works as a whole provided your use reproduction and distribution of the work otherwise complies with the conditions stated in this license,0,0,0,0,0,0,0,0,1,0,0,0
12,unless you explicitly state otherwise any contribution intentionally submitted for inclusion in the work by you to the licensor shall be under the terms and conditions of this license without any additional terms or conditions,0,0,0,0,0,0,0,0,0,0,0,0
13,notwithstanding the above nothing herein shall supersede or modify the terms of any separate license agreement you may have executed with licensor regarding such contributions,0,0,0,0,0,0,0,0,0,0,0,0
14,this license does not grant permission to use the trade names trademarks service marks or product names of the licensor except as required for reasonable and customary use in describing the origin of the work and reproducing the content of the notice file,0,0,0,0,0,1,0,0,0,0,0,0
15,unless required by applicable law or agreed to in writing licensor provides the work and each contributor provides its contributions on an as is basis without warranties or conditions of any kind either express or implied including without limitation any warranties or conditions of title non infringement merchantability or fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,1
16,you are solely responsible for determining the appropriateness of using or redistributing the work and assume any risks associated with your exercise of permissions under this license,0,0,0,0,0,0,0,0,0,0,0,1
17,in no event and under no legal theory whether in tort including negligence contract or otherwise unless required by applicable law such as deliberate and grossly negligent acts or agreed to in writing shall any contributor be liable to you for damages including any direct indirect special incidental or consequential damages of any character arising as a result of this license or out of the use or inability to use the work including but not limited to damages for loss of goodwill work stoppage computer failure or malfunction or any and all other commercial damages or losses even if such contributor has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0
18,while redistributing the work or derivative works thereof you may choose to offer and charge a fee for acceptance of support warranty indemnity or other liability obligations and or rights consistent with this license,0,0,0,0,0,0,0,0,0,0,0,1
19,appendix how to apply the imagemagick license to your work to apply the imagemagick license to your work attach the following boilerplate notice with the fields enclosed by brackets [] replaced with your own identifying information,0,0,0,0,0,0,0,0,0,0,0,0
20,the text should be enclosed in the appropriate comment syntax for the file format,0,0,0,1,0,0,0,0,0,0,0,0
21,copyright [yyyy] [name of copyright owner] licensed under the imagemagick license the license you may not use this file except in compliance with the license,0,0,0,0,0,1,0,1,0,0,0,0
22,you may obtain a copy of the license at http  wwwimagemagickorg www licensehtml unless required by applicable law or agreed to in writing software distributed under the license is distributed on an as is basis without warranties or conditions of any kind either express or implied,0,0,0,0,0,0,0,0,0,0,0,1
