id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,w3c software and document notice and license status this license takes effect 13 may 2015,0,0,0,0,0,0,0,0,0,0,0,0
2,this work is being provided by the copyright holders under the following license,0,0,0,0,0,0,0,0,0,0,0,0
3,license by obtaining and or copying this work you the licensee agree that you have read understood and will comply with the following terms and conditions,0,0,0,0,0,0,0,0,0,0,0,0
4,permission to copy modify and distribute this work with or without modification for any purpose and without fee or royalty is hereby granted provided that you include the following on all copies of the work or portions thereof including modifications the full text of this notice in a location viewable to users of the redistributed or derivative work,1,1,1,1,0,0,0,1,0,0,0,0
5,any pre existing intellectual property disclaimers notices or terms and conditions,0,0,0,0,0,0,0,0,0,0,0,0
6,if none exist the w3c software and document short notice should be included,0,0,0,0,0,0,0,0,0,0,0,0
7,notice of any changes or modifications through a copyright statement on the new code or document such as this software or document includes material copied from or derived from [title and uri of the w3c document],0,0,0,0,0,0,0,1,0,0,0,0
8,copyright Ã¢Â© [year] w3cÃ¢Â® mit ercim keio beihang,0,0,0,0,0,0,0,0,0,0,0,0
9,disclaimers this work is provided as is and copyright holders make no representations or warranties express or implied including but not limited to warranties of merchantability or fitness for any particular purpose or that the use of the software or document will not infringe any third party patents copyrights trademarks or other rights,0,0,0,0,0,0,0,0,0,0,0,1
10,copyright holders will not be liable for any direct indirect special or consequential damages arising out of any use of the software or document,0,0,0,0,0,0,0,0,0,0,1,0
11,the name and trademarks of copyright holders may not be used in advertising or publicity pertaining to the work without specific written prior permission,0,0,0,0,0,1,0,0,0,0,0,0
12,title to copyright in this work will at all times remain with copyright holders,0,0,0,0,0,0,0,1,0,0,0,0
