id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,subject to all the terms and conditions of this license you may use copy modify publicly display distribute and publish the document and your derivative works thereof in any medium physical or electronic commercially or non commercially provided that,0,1,1,1,0,0,0,0,0,0,0,0
2,a all copyright notices in the document are preserved,0,0,0,0,0,0,0,1,0,0,0,0
3,b a copy of this license or an incorporation of it by reference in proper form as indicated in exhibit a below is included in a conspicuous location in all copies such that it would be reasonably viewed by the recipient of the document and c you add no other terms or conditions to those of this license,0,0,0,0,0,0,0,1,0,0,0,0
4,all derivative works are subject to the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0
5,you may copy and distribute a derivative work of the document under the conditions of section 2 above provided that you release the derivative work under the exact verbatim terms of this license ie the derivative work is licensed as a document under the terms of this license,0,0,0,0,0,0,0,1,1,0,0,0
6,in addition derivative works of documents must meet the following requirements a all copyright and license notices in the original document must be preserved,0,0,0,0,0,0,0,1,0,0,0,0
7,b an appropriate copyright notice for your derivative work must be added adjacent to the other copyright notices,0,0,0,0,0,0,0,1,0,0,0,0
8,c a statement briefly summarizing how your derivative work is different from the original document must be included in the same place as your copyright notice,0,0,0,0,0,0,0,1,0,0,0,0
9,d if it is not reasonably evident to a recipient of your derivative work that the derivative work is subject to the terms of this license a statement indicating such fact must be included in the same place as your copyright notice,0,0,0,0,0,0,0,1,0,0,0,0
10,you may compile or combine a document or its derivative works with other separate and independent documents or works to create a compilation work compilation,0,0,0,0,0,0,0,0,0,0,0,0
11,if included in a compilation the document or derivative work thereof must still be provided under the terms of this license and the compilation shall contain a a notice specifying the inclusion of the document and or derivative work and the fact that it is subject to the terms of this license and b either a copy of the license or an incorporation by reference in proper form as indicated in exhibit a,0,0,0,0,0,0,0,1,0,0,0,0
12,mere aggregation of a document or derivative work with other documents or works on the same storage or distribution medium eg a cd rom will not cause this license to apply to those other works,0,1,0,0,0,0,0,0,0,0,0,0
13,the document is provided as is basis without warranty of any kind and the copyright holder expressly disclaims all warranties and or conditions with respect to the document either express implied or statutory including but not limited to the implied warranties and or conditions of merchantability of satisfactory quality of fitness for a particular purpose of accuracy of quiet enjoyment and of noninfringement of third party rights,0,0,0,0,0,0,0,0,0,0,0,1
14,under no circumstances shall the copyright holder be liable for any incidental special indirect or consequential damages arising out of or relating to this license or your use reproduction modification distribution and or publication of the document or any portion thereof whether under a theory of contract warranty tort including negligence strict liability or otherwise even if the copyright holder has been advised of the possibility of such damages and notwithstanding the failure of essential purpose of any remedy,0,0,0,0,0,0,0,0,0,0,1,0
15,this license does not grant any rights to use any names trademarks service marks or logos of the copyright holder collectively marks and no such marks may be used to endorse or promote works or products derived from the document without the prior written permission of the copyright holder,0,0,0,0,0,1,0,0,0,0,0,0
16,apple computer inc apple may publish revised and or new versions of this license from time to time,0,0,0,0,0,0,0,0,1,0,0,0
17,each version will be given a distinguishing version number,0,0,0,0,0,0,0,0,0,0,0,0
18,once a document has been published under a particular version of this license you may continue to use it under the terms of that version,0,0,0,0,0,0,0,0,1,0,0,0
19,you may also choose to use such document under the terms of any subsequent version of this license published by apple,0,0,0,0,0,0,0,0,0,0,0,0
20,no one other than apple has the right to modify the terms applicable to documents created under this license,0,1,1,0,0,0,0,0,0,0,0,0
21,this license and the rights granted hereunder will terminate automatically if you fail to comply with any of its terms,0,0,0,0,0,0,0,0,0,0,0,0
22,upon termination you must immediately stop any further reproduction modification public display distr ibution and publication of the document and derivative works,0,0,0,0,0,0,0,0,0,1,0,0
23,however all sublicenses to the document and derivative works which have been properly granted prior to termination shall survive any termination of this license,0,0,0,0,0,0,0,0,0,0,0,0
24,provisions which by their nat ure must remain in effect beyond the termination of this license shall survive including but not limited to sections 5 6 7 9 and 10,0,0,0,0,0,0,0,0,0,0,0,0
25,failure by the copyright holder to enforce any provision of this license will not be deemed a waiver of future enforcement of that or any other provision,0,0,0,0,0,0,0,0,0,0,1,0
26,if for any reason a court of competent jurisdiction finds any provision of this license or portion thereof to be unenforceable that provision of the license will be enforced to the maximum extent permissible so as to effect the economic benefits and intent of the parties and the remainder of this license will continue in full force and effect,0,0,0,0,0,0,0,0,0,0,0,0
