id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,jgraph general license statement and limited warranty important   read carefully this license statement and limited warranty constitutes a legal agreement license agreement between you either as an individual or a single entity and jgraph ltd for the software product software identified above including any software media and accompanying on line or printed documentation,0,0,0,0,0,0,0,0,0,0,0,1
2,by installing copying or otherwise using the software you agree to be bound by all of the terms and conditions of the license agreement,0,0,0,0,0,0,0,0,0,0,0,0
3,upon your acceptance of the terms and conditions of the license agreement jgraph ltd grants you the right to use the software in the manner provided below,0,0,0,1,0,0,0,0,0,0,0,0
4,this software is owned by jgraph ltd and is protected by copyright law and international copyright treaty,0,0,0,0,0,0,0,1,0,0,0,0
5,therefore you must treat this software like any other copyrighted material eg a book except that you may either make one copy of the software solely for backup or archival purposes or transfer the software to a single hard disk provided you keep the original solely for backup or archival purposes,1,0,0,0,0,0,1,1,0,0,0,0
6,you may transfer the software and documentation on a permanent basis provided you retain no copies and the recipient agrees to the terms of the license agreement,0,0,0,0,0,0,0,0,0,0,0,0
7,except as provided in the license agreement you may not transfer rent lease lend copy modify translate sublicense time share or electronically transmit or receive the software media or documentation,0,1,1,0,0,0,0,0,0,0,0,0
8,if you are not in receipt of the source code of the software you acknowledge that the software is a confidential trade secret of jgraph ltd and therefore you agree not to reverse engineer decompile or disassemble the software,0,0,0,0,0,0,0,0,0,0,0,0
9,additional license terms for software jgraph ltd grants to you as an individual a personal nonexclusive license to install and use the software for the sole purposes of designing developing testing and deploying application programs which you create,1,0,0,0,0,0,0,0,0,0,0,0
10,you may install copies of the software on computers in a manner consistent with the type of license purchased,0,0,0,0,0,0,0,0,0,0,0,0
11,a single developer license may be installed on a computer and be freely moved from one computer to another providing that you have purchased a number of single developer licenses equivalent to the maximum possible number of developers using that software concurrently,1,0,0,0,0,0,0,0,0,0,0,0
12,a site developer license may be installed on any number of computers and be used by any number of developers at any time at one geographical location,1,0,0,0,0,0,0,0,0,0,0,0
13,a geographical location is defined as a building or site occupied by the employees of one company or organization,0,0,0,0,0,0,0,0,0,0,0,1
14,if you are an entity jgraph ltd grants you the right to designate one individual within your organization named user to have the right to use the software in the manner provided above in the case of the single developer license,0,0,0,0,0,0,0,0,0,0,0,0
15,general terms that apply to compiled programs and redistribution you may write and compile including byte code compile your own application programs using the software including any libraries and source code included for such purpose with the software,0,1,1,1,0,0,1,0,0,0,0,0
16,you may reproduce and distribute in executable form only programs which you create using the software and accompanying software libraries without additional license or fees subject to all of the conditions in this license agreement,0,1,0,0,0,0,0,0,0,0,0,0
17,additional redistribution terms for software you may not distribute any program or file which includes is created from or otherwise incorporates portions of the software if such program or file is a general purpose development tool library and or component or is otherwise generally competitive with or a substitute for any jgraph ltd product,1,0,0,0,0,0,0,0,0,0,0,0
18,source code in addition to the license and rights granted jgraph ltd grants you the right to use and modify the software source provided you purchased source code,0,1,1,1,0,0,0,0,0,0,0,0
19,you may not distribute the software source code or any modified version or derivative work of the software source code in source code form,0,1,1,0,0,0,1,0,0,0,0,0
20,the source code contained herein and in related files is provided to the registered developer for the purposes of education and troubleshooting,0,0,0,0,0,0,0,0,0,0,0,0
21,under no circumstances may any portion of the source code be distributed disclosed or otherwise made available to any third party without the express written consent of jgraph ltd,0,0,0,0,0,0,0,0,0,0,0,0
22,under no circumstances may the source code be used in whole or in part as the basis for creating a product that provides the same or substantially the same functionality as any jgraph ltd product,0,0,0,0,0,0,0,0,0,0,0,0
23,the registered developer acknowledges that this source code contains valuable and proprietary trade secrets of jgraph ltd,0,0,0,0,0,0,0,0,0,0,0,0
24,the registered developer agrees to expend every effort to insure its confidentiality,0,0,0,0,0,0,0,0,0,0,0,0
25,does not provide any technical support for source code,0,0,0,0,0,0,1,0,0,0,0,0
26,marketing jgraph ltd is permitted to reference you as a user of the software in customer lists on the jgraph web site in presentations to clients and at trade events,0,0,0,0,0,0,0,0,0,0,0,0
27,limited warranty jgraph ltd warrants that the software as updated and when properly used will perform substantially in accordance with the accompanying documentation and the software media will be free from defects in materials and workmanship for a period of ninety 90 days from the date of receipt,0,0,0,0,0,0,0,0,0,0,0,0
28,any implied warranties on the software are limited to ninety 90 days,0,0,0,0,0,0,0,0,0,0,0,0
29,some states jurisdictions do not allow limitations on duration of an implied warranty so the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,0,1
30,this limited warranty is void if failure of the software has resulted from accident abuse or misapplication,0,0,0,0,0,0,0,0,0,0,0,1
31,any replacement software will be warranted for the remainder of the original warranty period or thirty 30 days whichever is longer,0,0,0,0,0,0,0,0,0,0,0,1
32,to the maximum extent permitted by applicable law jgraph ltd and its suppliers disclaim all other warranties and conditions either express or implied including but not limited to implied warranties of merchantability fitness for a particular purpose title and non infringement with regard to the software and the provision of or failure to provide support services,0,0,0,0,0,0,0,0,0,0,0,0
33,you may have others which vary from state jurisdiction to state jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0
34,limitation of liability to the maximum extent permitted by applicable law in no event shall jgraph ltd or its suppliers be liable for any special incidental indirect or consequential damages whatsoever including without limitation damages for loss of business profits business interruption loss of business information or any other pecuniary loss arising out of the use of or inability to use the software product or the provision of or failure to provide support services even if jgraph ltd has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0
35,because some states and jurisdictions do not allow the exclusion or limitation of liability the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,0,0
36,high risk activities the software is not fault tolerant and is not designed manufactured or intended for use or resale as on line control equipment in hazardous environments requiring fail safe performance such as in the operation of nuclear facilities aircraft navigation or communication systems air traffic control direct life support machines or weapons systems in which the failure of the software could lead directly to death personal injury or severe physical or environmental damage high risk activities,0,0,0,0,0,0,0,0,0,0,0,0
37,jgraph ltd and its suppliers specifically disclaim any express or implied warranty of fitness for high risk activities,0,0,0,0,0,0,0,0,0,0,0,1
38,general provisions this license agreement may only be modified in writing signed by you and jgraph ltd,0,0,0,1,0,0,0,0,0,0,0,0
39,if any provision of this license agreement is found void or unenforceable the remainder will remain valid and enforceable according to its terms,0,0,0,0,0,0,0,0,0,0,0,1
40,if any remedy provided is determined to have failed for its essential purpose all limitations of liability and exclusions of damages set forth in the limited warranty shall remain in effect,0,0,0,0,0,0,0,0,0,0,1,0
41,governing law and jurisdiction this agreement shall be subject to and governed by the _law of england and wales_,0,0,0,0,0,0,0,0,0,0,1,0
42,any dispute arising out of or in connection with this agreement shall be exclusively dealt with by the courts of england and wales,0,0,0,0,0,0,0,0,0,0,1,0
43,this license agreement gives you specific legal rights you may have others which vary from state to state and from country to country,0,0,0,0,0,0,0,0,0,0,0,0
