id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,this is an agreement between you you and unboundid corp unboundid regarding your use of unboundid ldap sdk for java and any associated documentation object code compiled libraries source code and source files or other materials made available by unboundid collectively referred to in this agreement as the sdk,0,0,0,0,0,0,1,0,0,0,0,0
2,by installing accessing or otherwise using the sdk you accept the terms of this agreement,0,0,0,0,0,0,0,0,0,0,0,0
3,if you do not agree to the terms of this agreement do not install access or use the sdk,0,0,0,0,0,0,0,0,0,0,0,0
4,subject to your compliance with this agreement unboundid grants to you a non exclusive royalty free license under unboundids intellectual property rights in the sdk to use reproduce modify and distribute this release of the sdk provided that no license is granted herein under any patents that may be infringed by your modifications derivative works or by other works in which the sdk may be incorporated collectively your applications,0,1,1,1,1,0,0,0,0,0,0,0
5,you may reproduce and redistribute the sdk with your applications provided that you i include this license file and an unmodified copy of the unboundid ldapsdk sejar file and ii such redistribution is subject to a license whose terms do not conflict with or contradict the terms of this agreement,0,1,1,1,0,0,0,1,0,0,0,0
6,you may also reproduce and redistribute the sdk without your applications provided that you redistribute the sdk complete and unmodified ie with all read me files copyright notices and other legal notices and terms that unboundid has included in the sdk,0,1,1,1,0,0,0,1,0,0,0,0
7,this agreement does not grant you the right to use any unboundid intellectual property which is not included as part of the sdk,0,0,0,0,0,0,0,0,0,0,0,0
8,this agreement only gives you some rights to use the sdk,0,0,0,0,0,0,0,0,0,0,0,0
9,unless applicable law gives you more rights despite this limitation you may use the sdk only as expressly permitted in this agreement,0,0,0,1,0,0,0,0,0,0,0,0
10,unboundid is not obligated to provide any technical or other support support services for the sdk to you under this agreement,0,0,0,0,0,0,0,0,0,0,0,0
11,however if unboundid chooses to provide any support services to you your use of such support services will be governed by then current unboundid support policies,0,0,0,0,0,0,0,0,0,0,0,0
12,unboundid reserves the right to discontinue offering the sdk and to modify the sdk at any time in its sole discretion,0,1,1,0,0,0,0,0,0,0,0,0
13,notwithstanding anything contained in this agreement to the contrary unboundid may also in its sole discretion terminate or suspend access to the sdk to you or any end user at any time,0,0,0,0,0,0,0,0,0,0,0,0
14,in addition if you fail to comply with the terms of this agreement then any rights granted herein will be automatically terminated if such failure is not corrected within 30 days of the initial notification of such failure,0,0,0,0,0,0,0,0,0,0,1,0
15,you acknowledge that termination and or monetary damages may not be a sufficient remedy if you breach this agreement and that unboundid will be entitled without waiving any other rights or remedies to injunctive or equitable relief as may be deemed proper by a court of competent jurisdiction in the event of a breach,0,0,0,0,0,0,0,0,0,0,1,0
16,unboundid may also terminate this agreement if the sdk becomes or in unboundid?s reasonable opinion is likely to become the subject of a claim of intellectual property infringement or trade secret misappropriation,0,0,0,0,0,0,0,0,0,0,0,0
17,all rights and licenses granted herein will simultaneously and automatically terminate upon termination of this agreement for any reason,0,0,0,0,0,0,0,0,0,0,0,0
18,the sdk is provided as is and unboundid does not warrant that the sdk will be error free virus free will perform in an uninterrupted secure or timely manner or will interoperate with other hardware software systems or data,0,0,0,0,0,0,0,0,0,0,0,1
19,to the maximum extent allowed by law all conditions representations and warranties whether express implied statutory or otherwise including without limitation any implied warranties of merchantability fitness for a particular purpose even if unboundid had been informed of such purpose or non infringement of third party rights are hereby disclaimed,0,0,0,0,0,0,0,0,0,0,1,1
20,in no event will unboundid or its suppliers be liable for any damages whatsoever including without limitation lost profits revenue data or data use business interruption cost of cover direct indirect special punitive incidental or consequential damages of any kind arising out of the use of or inability to use the sdk or in any way related to this agreement even if unboundid has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0
21,certain states do not allow the exclusion of implied warranties or limitation of liability for certain kinds of damages so the exclusion of limited warranties and limitation of liability set forth above may not apply to you,0,0,0,0,0,0,0,0,0,0,1,1
22,the sdk is subject to united states export control laws,0,0,0,0,0,0,0,0,0,0,0,0
23,you acknowledge and agree that you are responsible for compliance with all domestic and international export laws and regulations that apply to the sdk,0,0,0,0,0,0,0,0,0,0,1,0
24,this agreement constitutes the entire agreement with respect to the sdk,0,0,0,0,0,0,0,0,0,0,0,0
25,if any provision of this agreement shall be held to be invalid illegal or unenforceable the validity legality and enforceability of the remaining provisions shall in no way be affected or impaired thereby,0,0,0,0,0,0,0,0,0,0,1,0
26,this agreement and performance hereunder shall be governed by and construed in accordance with the laws of the state of texas without regard to its conflict of laws rules,0,0,0,0,0,0,0,0,0,0,1,0
